rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,train/learning_rate,time/fps,train/n_updates,train/ent_coef
248.91,39368,165013,-9.454153060913086,4.954385280609131,-0.4271288216114044,10.945784830000001,630,0.0003,4,164912,0.042249757796525955
253.65,40029,167873,-9.911291122436523,1.874448299407959,0.05889099836349487,13.102733169999999,640,0.0003,4,167772,0.0412629172205925
260.07,40738,171003,-10.545467376708984,3.8530144691467285,-0.1202731803059578,11.911474970000002,650,0.0003,4,170902,0.04105943813920021
260.54,41361,173449,-9.967008590698242,3.061563730239868,0.017215467989444733,13.503659230000004,660,0.0003,4,173348,0.04383032023906708
254.12,42009,176270,-10.802935600280762,3.0127053260803223,0.1583300530910492,13.69738482,670,0.0003,4,176169,0.04185108095407486
243.79,42490,177706,-10.847558975219727,5.305861473083496,-0.42177850008010864,10.40483152,680,0.0003,4,177605,0.04309934377670288
236.34,43009,179529,-10.337130546569824,54.87950897216797,-0.09420494735240936,8.09401698,690,0.0003,4,179428,0.04231163114309311
229.63,43570,181670,-10.402134895324707,7.577383041381836,-0.44388681650161743,10.87844513,700,0.0003,4,181569,0.04338136315345764
232.5,44128,183722,-10.9247465133667,1.7987937927246094,0.9222891330718994,6.81435534,710,0.0003,4,183621,0.04027756303548813
225.5,44610,185181,-10.953063011169434,3.2658262252807617,0.20026695728302002,5.22310752,720,0.0003,4,185080,0.04039700701832771
225.85,45203,187598,-9.95332145690918,4.924950122833252,0.36782950162887573,4.876100759999999,730,0.0003,4,187497,0.03882662206888199
226.1,45867,190483,-10.697757720947266,7.017998695373535,0.30006131529808044,5.251119819999999,740,0.0003,4,190382,0.041049230843782425
209.43,46356,191946,-11.026905059814453,13.974284172058105,-0.8100086450576782,6.209849869999999,750,0.0003,4,191845,0.04086649790406227
212.25,47008,194674,-9.47280216217041,0.9439983367919922,-0.39746758341789246,9.831518140000002,760,0.0003,4,194573,0.0379699282348156
207.66,47592,197036,-10.404864311218262,3.8227310180664062,0.049712590873241425,12.98553905,770,0.0003,4,196935,0.03577915579080582
223.44,48282,200050,-9.86457347869873,40.54328155517578,0.874276876449585,13.656939780000002,780,0.0003,4,199949,0.035407740622758865
229.59,48889,202488,-10.392341613769531,2.1584980487823486,0.06100211292505264,16.094103840000002,790,0.0003,4,202387,0.03570178523659706
235.98,49567,205268,-12.44564437866211,1.693609356880188,-0.2581738233566284,18.13911386,800,0.0003,4,205167,0.03898422792553902
238.39,50159,207561,-11.357311248779297,9.777395248413086,-0.33586981892585754,23.379052299999998,810,0.0003,4,207460,0.03878119960427284
245.33,50714,209714,-11.992576599121094,1.328723430633545,0.2677387297153473,29.432872890000002,820,0.0003,4,209613,0.040749404579401016
242.85,51270,211883,-12.820508003234863,1.6118509769439697,-0.3624821901321411,35.08314555,830,0.0003,4,211782,0.039409346878528595
237.86,51860,214269,-12.55226993560791,93.00885009765625,-0.44272318482398987,33.53298281,840,0.0003,4,214168,0.038991328328847885
245.59,52418,216505,-13.139677047729492,51.95454406738281,-0.21522022783756256,33.24648651,850,0.0003,4,216404,0.04038621112704277
234.95,52899,218169,-13.850848197937012,5.892514705657959,-0.17669816315174103,31.636847419999995,860,0.0003,4,218068,0.04022616893053055
235.34,53480,220570,-13.711875915527344,8.650043487548828,-0.19787974655628204,29.954376789999998,870,0.0003,4,220469,0.04078245162963867
222.64,53990,222314,-13.509055137634277,1.259851098060608,0.08940194547176361,29.148239590000003,880,0.0003,4,222213,0.04095578193664551
225.63,54624,225051,-13.904386520385742,2.0278480052948,-0.11344892531633377,26.961478669999998,890,0.0003,4,224950,0.04197792708873749
219.28,55185,227196,-14.65165901184082,2.746917963027954,0.34651681780815125,26.322206240000003,900,0.0003,4,227095,0.04015539586544037
214.06,55675,228967,-14.876846313476562,53.97007751464844,0.5673689842224121,27.127302010000005,910,0.0003,4,228866,0.04097947105765343
204.93,56110,230207,-15.557021141052246,6.385831832885742,-0.5255025029182434,26.3244327,920,0.0003,4,230106,0.04440845176577568
203.93,56667,232276,-15.372360229492188,2.764824867248535,-0.13219955563545227,24.022586779999997,930,0.0003,4,232175,0.040843091905117035
192.72,57094,233541,-16.13806915283203,1.9111433029174805,0.585106611251831,27.718238380000003,940,0.0003,4,233440,0.04183879867196083
181.14,57524,234619,-16.115638732910156,2.718168258666992,-0.7190309166908264,30.881496330000004,950,0.0003,4,234518,0.042659156024456024
182.51,58036,236420,-16.480226516723633,49.496925354003906,-0.1406218707561493,30.571550289999994,960,0.0003,4,236319,0.04328766465187073
173.51,58518,237921,-15.801069259643555,10.226104736328125,0.2271621823310852,34.40565258,970,0.0003,4,237820,0.04480234161019325
170.83,58979,239397,-16.208301544189453,1.7292224168777466,-0.22367030382156372,38.32114128,980,0.0003,4,239296,0.04240164905786514
155.26,59417,240577,-15.961413383483887,2.260460376739502,-0.3005697727203369,38.065079340000004,990,0.0003,4,240476,0.044150929898023605
149.62,59895,242158,-18.197107315063477,56.285926818847656,-0.26817771792411804,39.422775400000006,1000,0.0003,4,242057,0.04172477871179581
148.35,60417,243802,-16.511974334716797,13.53811264038086,-0.5435904264450073,38.66461301,1010,0.0003,4,243701,0.046583984047174454
150.02,60869,245209,-16.875722885131836,5.5817108154296875,0.7349651455879211,38.86598842,1020,0.0003,4,245108,0.044248830527067184
140.45,61259,246321,-16.017887115478516,1.7188990116119385,0.16684138774871826,41.24928336,1030,0.0003,4,246220,0.04550263285636902
139.95,61671,247536,-16.7921199798584,14.289621353149414,-0.49643629789352417,37.214099850000004,1040,0.0003,4,247435,0.04624994844198227
149.48,62212,249567,-15.985767364501953,6.394482612609863,0.3053845465183258,36.88789304,1050,0.0003,4,249466,0.04598512873053551
156.03,62801,252023,-16.288116455078125,39.88294982910156,-0.20262138545513153,38.798161609999994,1060,0.0003,4,251922,0.04812713712453842
160.67,63336,253988,-17.03034210205078,3.37176251411438,0.05392003059387207,37.360683290000004,1070,0.0003,4,253887,0.04257519543170929
162.59,63848,255656,-17.07552146911621,53.739131927490234,0.4930216670036316,36.552847320000005,1080,0.0003,4,255555,0.04453844577074051
169.29,64389,257506,-17.03191375732422,53.10015869140625,-1.0059667825698853,34.87873127000001,1090,0.0003,3,257405,0.0455552376806736
177.34,64991,259892,-16.746723175048828,3.2210187911987305,0.5754156112670898,30.590415060000005,1100,0.0003,3,259791,0.04270382970571518
178.28,65515,261630,-17.425199508666992,10.023870468139648,0.5254249572753906,29.587965960000002,1110,0.0003,3,261529,0.04311471804976463
183.32,66070,263541,-16.912620544433594,3.0683300495147705,-0.26255232095718384,25.083702159999998,1120,0.0003,3,263440,0.04488430172204971
199.73,66729,266294,-17.52286148071289,2.7699055671691895,0.20402860641479492,24.384391009999995,1130,0.0003,3,266193,0.04178514704108238
207.8,67277,268316,-19.003433227539062,44.86299133300781,0.10584402829408646,26.428548490000004,1140,0.0003,3,268215,0.04312829673290253
211.09,67849,270676,-18.778549194335938,6.141556739807129,0.14438194036483765,22.492812839999996,1150,0.0003,3,270575,0.043257322162389755
208.74,68394,272897,-18.018253326416016,5.540073394775391,0.06000608205795288,22.99446106,1160,0.0003,3,272796,0.04334421828389168
208.11,68896,274799,-19.052959442138672,3.6292054653167725,0.2402849942445755,16.628507459999994,1170,0.0003,3,274698,0.044143322855234146
206.51,69355,276307,-18.334285736083984,2.459758758544922,0.05767039954662323,15.229119679999998,1180,0.0003,3,276206,0.04647963494062424
207.77,69891,278283,-18.54391098022461,5.816797733306885,0.025268763303756714,13.784801800000002,1190,0.0003,3,278182,0.0464034229516983
199.7,70370,279862,-19.578338623046875,5.851365566253662,0.31194883584976196,20.21157379,1200,0.0003,3,279761,0.04542732611298561
203.36,70933,281966,-18.428544998168945,2.357938289642334,-0.2801744043827057,18.45434933,1210,0.0003,3,281865,0.04471840336918831
203.54,71468,283895,-18.275402069091797,5.433135509490967,-0.5924314856529236,24.345461380000003,1220,0.0003,3,283794,0.04659928008913994
191.44,71955,285438,-18.364505767822266,62.650245666503906,0.6262365579605103,21.592904839999996,1230,0.0003,3,285337,0.04628246650099754
195.59,72552,287875,-18.972919464111328,6.482458114624023,-0.2604772746562958,21.109493470000004,1240,0.0003,3,287774,0.04500579461455345
187.42,73013,289418,-18.737226486206055,2.1769328117370605,0.686647355556488,25.38216756,1250,0.0003,3,289317,0.0458737388253212
178.95,73501,290792,-18.3585262298584,12.273270606994629,-1.0931508541107178,24.83071239,1260,0.0003,3,290691,0.04504372179508209
174.01,73934,292200,-18.874771118164062,72.46664428710938,0.3907293379306793,32.61563392000001,1270,0.0003,3,292099,0.0439966656267643
169.09,74339,293216,-18.767820358276367,2.898451089859009,0.595588743686676,30.081874329999994,1280,0.0003,3,293115,0.044281695038080215
167.15,74832,294998,-20.457698822021484,6.813482761383057,0.29509401321411133,34.17085663999999,1290,0.0003,3,294897,0.04643799737095833
165.85,75248,296447,-18.987762451171875,17.252307891845703,0.5189715027809143,30.31585039,1300,0.0003,3,296346,0.04535534977912903
158.89,75655,297855,-19.201705932617188,6.200318813323975,0.24566376209259033,34.39402459,1310,0.0003,3,297754,0.04644564539194107
155.61,76104,299456,-18.85633087158203,8.426398277282715,0.22235943377017975,32.18388384,1320,0.0003,3,299355,0.04707911238074303
161.77,76609,301615,-18.76381492614746,10.323688507080078,-0.385640025138855,36.415872560000004,1330,0.0003,3,301514,0.050134241580963135
161.78,77127,304053,-20.104480743408203,5.118121147155762,0.08085303008556366,35.07813114,1340,0.0003,3,303952,0.05182058364152908
156.91,77496,305109,-20.621496200561523,4.222689628601074,0.3857946991920471,35.31446899,1350,0.0003,3,305008,0.05147407948970795
173.35,78128,308127,-20.717546463012695,4.490717887878418,0.4009038805961609,37.8692701,1360,0.0003,3,308026,0.052668750286102295
177.7,78583,309970,-20.669906616210938,21.632200241088867,0.4825475215911865,34.18896414,1370,0.0003,3,309869,0.0521235428750515
183.81,79002,311597,-19.99667739868164,40.916648864746094,-0.5018405914306641,39.87949226999999,1380,0.0003,3,311496,0.05400744453072548
178.66,79379,312864,-20.143657684326172,5.528069496154785,0.30679959058761597,37.386789560000004,1390,0.0003,3,312763,0.055049799382686615
183.87,79866,314834,-19.44359588623047,4.859180450439453,-0.4660513997077942,36.290407990000006,1400,0.0003,3,314733,0.053118832409381866
186.02,80294,316457,-19.61164665222168,73.70713806152344,0.1433373987674713,35.39438658,1410,0.0003,3,316356,0.05216779187321663
186.04,80713,318060,-19.79204559326172,1.9483773708343506,-0.3715484142303467,35.084217419999995,1420,0.0003,3,317959,0.05532103776931763
176.67,81101,319282,-19.36751365661621,54.60805892944336,-0.3390309810638428,33.4054733,1430,0.0003,3,319181,0.055697131901979446
170.26,81557,321079,-19.917278289794922,2.2183475494384766,0.5455671548843384,35.1120304,1440,0.0003,3,320978,0.05234764143824577
176.85,81998,322794,-20.260822296142578,2.951428174972534,0.386829137802124,31.769879329999995,1450,0.0003,3,322693,0.052780941128730774
165.56,82452,324683,-20.503498077392578,2.5713999271392822,-0.40687286853790283,29.27379881,1460,0.0003,3,324582,0.052724290639162064
167.19,82938,326689,-20.049402236938477,13.039518356323242,0.20744776725769043,31.13487302,1470,0.0003,3,326588,0.053646888583898544
169.95,83409,328592,-19.218090057373047,2.906026840209961,-0.9999454021453857,29.04137138,1480,0.0003,3,328491,0.05326031520962715
179.8,83920,330844,-20.816532135009766,10.04841136932373,-0.7113053798675537,31.01763243,1490,0.0003,3,330743,0.0520159974694252
176.86,84354,332520,-19.290401458740234,3.845407247543335,0.15727996826171875,29.96478683,1500,0.0003,3,332419,0.051679693162441254
179.01,84801,334358,-20.13103485107422,13.841108322143555,-0.019263774156570435,29.38123449,1510,0.0003,3,334257,0.05265958607196808
181.9,85267,336250,-19.05086326599121,7.818304061889648,-0.19671177864074707,26.628989469999997,1520,0.0003,3,336149,0.0520898662507534
201.33,85900,339415,-19.070358276367188,13.326807022094727,0.19375315308570862,25.954175530000008,1530,0.0003,3,339314,0.04927007108926773
204.76,86387,341555,-18.31254005432129,4.843391418457031,0.12987816333770752,27.076856570000004,1540,0.0003,3,341454,0.05262283608317375
211.94,86915,343988,-19.650218963623047,57.9458122253418,-0.5691709518432617,28.519583330000003,1550,0.0003,3,343887,0.05197235196828842
220.5,87475,346733,-19.407625198364258,2.465597629547119,-0.1513863205909729,32.44363309,1560,0.0003,3,346632,0.04960295930504799
226.57,88042,349346,-18.939617156982422,2.871108055114746,0.33607757091522217,34.591137939999996,1570,0.0003,3,349245,0.051113177090883255
228.72,88520,351464,-19.49148178100586,53.5395622253418,0.7982873320579529,36.77586626,1580,0.0003,3,351363,0.04954056814312935
225.16,88985,353360,-19.144474029541016,7.0308356285095215,-0.26835447549819946,35.12933587,1590,0.0003,3,353259,0.050600290298461914
